,sentiment,occurences,sentimentsSummary,sentimentEdges,score
stereo speakers,"[0.0, 0.0, 0.0625, 0.09375, 0.0, 0.0, 0.0, -0.125, 0.27222222222222225, 0.0, 0.0, 0.06666666666666665, 0.13750000000000004, 0.0, 0.0, 0.0, 0.0, 0.21428571428571427, 0.0, 0.0, 0.0, 0.0, 0.0]",23,[0.     0.     0.0312],0.03125,3.08153351318488
stock android,"[0.0, 0.16666666666666666, 0.0, 0.0]",4,[0.     0.     0.0417],0.041666666666666664,1.021841257847534
stopped working,"[-0.05, 0.0]",2,[-0.0375 -0.025  -0.0125],-0.037500000000000006,0.6969810181628738
strange problem,"[-0.05, -0.065]",2,[-0.0612 -0.0575 -0.0538],-0.06125,0.8199144237937157
subject,"[-0.16666666666666666, -0.16666666666666666, -0.16666666666666666]",3,[-0.1667 -0.1667 -0.1667],-0.16666666666666666,0.7003593056325911
such thing,"[0.0, 0.09999999999999998, 0.5]",3,[0.05 0.1  0.3 ],0.3,1.2760054828586866
such wide lenses,"[-0.06666666666666667, -0.08125]",2,[-0.0776 -0.074  -0.0703],-0.07760416666666667,1.0367910383773444
super vivid mode,"[0.22916666666666666, 0.26944444444444443]",2,[0.2392 0.2493 0.2594],0.259375,0.7509116804920858
superb phones,"[1.0, 1.0, 1.0, 0.08333333333333333]",4,[0.7708 1.     1.    ],1.0,1.4379603305976212
superior auto mode,"[0.23333333333333336, 0.32916666666666666, 0.3377777777777778, 0.3416666666666666]",4,[0.3052 0.3335 0.3388],0.33875,1.565481748957021
system update,"[0.08333333333333333, 0.0, 0.15, 0.13636363636363635, 0.42386363636363633]",5,[0.0833 0.1364 0.15  ],0.15,2.0022116003051282
taking picture,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.6154578715379687
taking pictures,"[0.6, 0.5, 0.16, 0.0, 0.1]",5,[0.1  0.16 0.5 ],0.5,1.5542452823381578
tap,"[-0.15555555555555559, 0.0]",2,[-0.1167 -0.0778 -0.0389],-0.1166666666666667,0.6071850928315742
temperature,"[0.15, 0.0, 0.2708333333333333, 0.0]",4,[0.     0.075  0.1802],0.1802083333333333,1.0623608811942715
thanks,"[0.2, 0.2, -0.15, 0.35, -0.1, 0.2]",6,[-0.025  0.2    0.2  ],0.2,1.0595679053507387
thermal gel,"[0.2857142857142857, 0.0, 0.0, 0.18333333333333335]",4,[0.     0.0917 0.2089],0.20892857142857144,1.2692999907102638
thermal paste,"[0.0, 0.1, 0.11914141414141415, 0.0, 0.05]",5,[0.   0.05 0.1 ],0.1,1.6366686662706116
thing,"[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.2]",9,[0.  0.  0.5],0.5,1.5204416890674828
thirdparty app,"[0.43333333333333335, 0.0]",2,[0.1083 0.2167 0.325 ],0.325,0.7061292862153775
today,"[0.7, 0.8, 0.0, 0.35, 0.4, 0.0, 0.13636363636363635, 0.0, 0.7472727272727273, 0.0]",10,[0.     0.2432 0.625 ],0.6249999999999999,1.5029603484879523
top notch,"[0.5, 0.5, 0.5]",3,[0.5 0.5 0.5],0.5,1.2424365458820632
troll,"[0.7, 0.0, 0.4333333333333333, 0.6, 0.0, 0.6, 0.0, 0.0, -0.26, 0.0, 0.0]",11,[0.     0.     0.5167],0.5166666666666666,1.2063574741672394
trolls,"[0.0, 0.5, -0.3125, -0.375, 0.0, 0.0]",6,[-0.2344  0.      0.    ],-0.234375,0.8194539087117786
true colours,"[0.4055555555555556, -0.0638888888888889]",2,[0.0535 0.1708 0.2882],0.2881944444444445,0.6303906497169308
update,"[0.0, 0.0, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.5, 0.0, 0.006944444444444457, 0.5]",13,[0.     0.     0.0069],0.006944444444444457,2.379360795372554
update 6.0.1,"[0.0, 0.6190476190476191]",2,[0.1548 0.3095 0.4643],0.4642857142857143,0.6429940700581986
update camera,"[0.9099999999999999, 0.4666666666666666]",2,[0.5775 0.6883 0.7992],0.7991666666666666,0.6429940700581986
updates,"[0.5, 0.0, 0.0, 0.5, -0.125, 0.5, 0.0, 0.3333333333333333, 0.5, 0.6666666666666666, 0.125]",11,[0.     0.3333 0.5   ],0.5,1.8594524021070842
usage,"[0.3, 0.26, 0.2]",3,[0.23 0.26 0.28],0.28,0.8851292867577317
usb charger,"[0.25, 0.125]",2,[0.1562 0.1875 0.2188],0.21875,0.7388724342797853
usb port,"[0.05, 0.0, 0.0]",3,[0.    0.    0.025],0.025,1.0411269017352072
