,sentiment,occurences,sentimentsSummary,sentimentEdges,score
bluetooth headset,"[0.5, 0.5]",2,[0.5 0.5 0.5],0.5,0.709347614683364
body ratio,"[0.0, 0.4, 0.16]",3,[0.08 0.16 0.28],0.28,1.1717805372109895
build quality,"[0.23611111111111108, 0.5, 0.0]",3,[0.1181 0.2361 0.3681],0.3680555555555555,1.2114105772391228
common sense,"[-0.3, 0.06870748299319727]",2,[-0.2078 -0.1156 -0.0235],-0.20782312925170066,0.8170249896053559
course,"[0.0, 0.0, 0.0, 0.3]",4,[0.    0.    0.075],0.075,0.9588784686877172
customer service,"[0.0, 0.11818181818181818, 0.15833333333333333]",3,[0.0591 0.1182 0.1383],0.13825757575757575,1.2772162201473676
device,"[0.1, 0.8, 0.0, 0.375, 0.25, -0.8, 0.0, 0.0, 1.0, -0.05, -0.75]",11,[-0.025   0.      0.3125],0.3125,1.7008175741041518
devices,"[0.2, -0.3, 0.0]",3,[-0.15  0.    0.1 ],-0.15,0.7214503684804439
display,"[-0.16666666666666666, 0.26666666666666666, 0.025, 0.0, 0.0]",5,[0.    0.    0.025],0.025,0.9022001909278587
facebook,"[0.25, 0.2625, 0.24999999999999997]",3,[0.25   0.25   0.2562],0.25625,0.7221868826445721
fast charging,"[0.11875000000000001, 0.2, 0.17777777777777778, 0.26666666666666666, 0.1375, 0.3666666666666667, 0.2]",7,[0.1576 0.2    0.2333],0.23333333333333334,2.1747399542703185
finger print scanner,"[0.0, 0.3333333333333333]",2,[0.0833 0.1667 0.25  ],0.25,0.9532415713115864
fingerprint scanner,"[0.41666666666666663, 0.0, 0.3083333333333333, 0.0]",4,[0.     0.1542 0.3354],0.3354166666666666,1.5551493707847561
fingerprint sensor,"[0.26666666666666666, 0.0]",2,[0.0667 0.1333 0.2   ],0.2,0.8374613088033033
flagship devices,"[1.0, 0.5]",2,[0.625 0.75  0.875],0.875,0.7020248179425219
front camera,"[-0.075, 0.0, 0.5]",3,[-0.0375  0.      0.25  ],0.25,0.9129628718180152
future updates,"[0.0, 0.05, 0.3333333333333333]",3,[0.025  0.05   0.1917],0.19166666666666665,1.3665594548115287
gaming,"[0.1, 0.2, 0.0, 0.5, -0.35, -0.2, 0.0, 0.4]",8,[-0.05  0.05  0.25],0.25,1.0566007264468338
glass protector,"[0.0, 0.0, 0.0, 0.5]",4,[0.    0.    0.125],0.125,1.409715726530517
going battery,"[0.2, 0.0]",2,[0.05 0.1  0.15],0.15000000000000002,0.8701341334629328
good camera,"[0.7, 0.41583333333333333, 0.7, 0.7, 0.7, 0.7]",6,[0.7 0.7 0.7],0.7,1.230120867155835
good choice,"[0.7, 0.7, 0.7]",3,[0.7 0.7 0.7],0.7,1.1011474153438552
good job,"[0.09999999999999998, 0.4166666666666667, 0.7]",3,[0.2583 0.4167 0.5583],0.5583333333333333,1.2102863890620132
good night photos,"[0.7, 0.7, 0.7, 0.7, 0.09999999999999998, 0.7]",6,[0.7 0.7 0.7],0.7,2.1856509533645787
good phones,"[0.7, 0.9099999999999999]",2,[0.7525 0.805  0.8575],0.8574999999999999,0.8188042858423757
good photos,"[0.35, 0.35, 0.03333333333333336]",3,[0.1917 0.35   0.35  ],0.35,1.1240267110775397
good quality,"[0.5666666666666667, 0.7]",2,[0.6    0.6333 0.6667],0.6666666666666665,0.6812047795139593
guys,"[0.0, 0.0, 0.2, 1.0, 0.0]",5,[0.  0.  0.2],0.2,0.8762571698447692
hand,"[0.5499999999999999, 0.4000000000000001, 0.21666666666666667, 0.55, 0.8]",5,[0.4  0.55 0.55],0.55,0.728441629707606
