,sentiment,occurences,sentimentsSummary,sentimentEdges,score
price range,"[0.0, 0.55, 0.0]",3,[0.    0.    0.275],0.275,1.3168607232194698
proximity sensor,"[-0.0638888888888889, 0.0]",2,[-0.0479 -0.0319 -0.016 ],-0.04791666666666668,0.7621679406271649
purchased new 64 gb,"[0.13636363636363635, 0.13636363636363635]",2,[0.1364 0.1364 0.1364],0.13636363636363635,0.9763233447683395
quality,"[0.15625, 0.0, 0.5, 0.25, 0.0, 0.0, -0.4, 0.0, 0.5]",9,[0.   0.   0.25],0.25,1.1464528549105908
quick charge,"[0.16666666666666666, 0.3333333333333333]",2,[0.2083 0.25   0.2917],0.2916666666666667,0.751692514057232
quick charge 3.0,"[0.16666666666666666, 0.3333333333333333]",2,[0.2083 0.25   0.2917],0.2916666666666667,0.751692514057232
quick charge plug,"[0.27777777777777773, 0.27777777777777773]",2,[0.2778 0.2778 0.2778],0.27777777777777773,0.9061161427807342
ram management,"[0.5, 0.25, 0.5, 0.5, -0.39999999999999997]",5,[0.25 0.5  0.5 ],0.5,0.691346604662632
real question,"[-0.1888888888888889, 0.22857142857142856, -0.1888888888888889]",3,[-0.1889 -0.1889  0.0198],-0.1888888888888889,1.2695919464150365
recording video,"[-0.05, 0.0, 0.0]",3,[-0.025  0.     0.   ],-0.025,1.1257290889296205
removable back,"[0.25, 0.30000000000000004]",2,[0.2625 0.275  0.2875],0.28750000000000003,0.8524236975572513
removable back cover,"[-0.07083333333333333, 0.0]",2,[-0.0531 -0.0354 -0.0177],-0.053125,1.0954121433769297
removable batteries,"[0.0, 0.0, 0.2777777777777778, -0.08333333333333333]",4,[-0.0208  0.      0.0694],0.06944444444444445,1.7080830461648213
removable battery,"[0.0, 0.5, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.475, 0.0, 0.278, 0.0, 0.03333333333333333, 0.0, 0.0, 0.0]",19,[0.     0.     0.1557],0.15566666666666668,3.8445153201602866
replaceable battery,"[0.27777777777777773, 0.27777777777777773, 0.0, 0.0, 0.0, 0.0462962962962963, 0.0, 0.1]",8,[0.     0.0231 0.1444],0.14444444444444443,2.559758946835779
replacement,"[0.0, 0.0, 0.25]",3,[0.    0.    0.125],0.125,0.9849585072236999
reply,"[0.5, 0.2, 0.0]",3,[0.1  0.2  0.35],0.35,0.7763700293232828
requiring annoying lags,"[-0.1888888888888889, -0.1888888888888889]",2,[-0.1889 -0.1889 -0.1889],-0.1888888888888889,0.9065444729189045
resolution,"[0.6071428571428571, 0.0, 0.5]",3,[0.25   0.5    0.5536],0.5535714285714286,0.9099729844266903
ring volume,"[0.0, -0.025, 0.0]",3,[-0.0125  0.      0.    ],-0.0125,1.0066739971883536
ringtone volume,"[0.1, 0.1]",2,[0.1 0.1 0.1],0.1,0.756087743589473
same battery capacity,"[-0.09999999999999999, -0.16666666666666666]",2,[-0.15   -0.1333 -0.1167],-0.15,1.066450863448986
same design,"[-0.35, 0.0]",2,[-0.2625 -0.175  -0.0875],-0.26249999999999996,0.642154064344687
same device,"[0.2333333333333333, -0.009999999999999998]",2,[0.0508 0.1117 0.1725],0.1725,0.8797498511515595
same model,"[-0.009999999999999998, 0.0]",2,[-0.0075 -0.005  -0.0025],-0.007499999999999999,0.8580534402878676
same problem,"[0.0, 0.0, 0.08712121212121211, 0.4, 0.05, 0.0, 0.0, 0.028571428571428574, 0.028571428571428574, 0.002272727272727271, 0.1, 0.1, 0.0]",13,[0.     0.0286 0.0871],0.08712121212121211,3.696315365709487
same sized battery,"[-0.041666666666666664, -0.08333333333333333]",2,[-0.0729 -0.0625 -0.0521],-0.07291666666666667,1.0738346533327325
same specs,"[0.17714285714285713, -0.05454545454545454]",2,[0.0034 0.0613 0.1192],0.1192207792207792,0.8622024535355892
same thing,"[0.016666666666666666, 0.0, -0.07500000000000001, 0.525, 0.25, 0.0]",6,[0.     0.0083 0.1917],0.19166666666666668,2.2564651739513315
same way,"[0.25, 0.0]",2,[0.0625 0.125  0.1875],0.1875,0.8050357795764411
secondary display,"[-0.3, -0.3, -0.3, 0.0, -0.04999999999999999, -0.15]",6,[-0.3   -0.225 -0.075],-0.3,1.6643969423966358
security update,"[0.5, 0.5, 0.5]",3,[0.5 0.5 0.5],0.5,1.5111155653683856
serial number,"[0.25, 0.0, 0.0]",3,[0.    0.    0.125],0.125,1.2775695849687687
service center,"[-0.1, -0.1, -0.1, 0.0]",4,[-0.1   -0.1   -0.075],-0.1,1.3709828710598995
service centre,"[0.36818181818181817, 0.0]",2,[0.092  0.1841 0.2761],0.2761363636363636,0.7675396897597336
settings,"[0.0, 0.0, 0.0, 0.20000000000000004]",4,[0.   0.   0.05],0.05000000000000001,1.1123767165066956
single charge,"[-0.0029761904761904747, -0.07142857142857142, -0.09821428571428571]",3,[-0.0848 -0.0714 -0.0372],-0.08482142857142858,1.127969357638453
single ghosting issue,"[-0.07142857142857142, -0.07142857142857142]",2,[-0.0714 -0.0714 -0.0714],-0.07142857142857142,0.9166858833904261
single sim,"[0.17261904761904762, -0.07142857142857142, -0.07142857142857142, -0.07142857142857142]",4,[-0.0714 -0.0714 -0.0104],-0.07142857142857142,0.9294555183882784
size,"[0.8, 0.25, 0.0, 0.0, 0.0, 0.09000000000000001]",6,[0.    0.045 0.21 ],0.21,0.887160362354327
sleep mode,"[0.5, 0.5]",2,[0.5 0.5 0.5],0.5,0.6340947167964182
smart phones,"[0.12142857142857144, 0.21428571428571427, 0.10714285714285714]",3,[0.1143 0.1214 0.1679],0.16785714285714287,0.9014533608730662
smartphone,"[0.0, 0.3, -0.13333333333333333, 0.0]",4,[-0.0333  0.      0.075 ],0.075,1.1608816534838249
smartphones,"[0.0, 0.2, 0.2222222222222222]",3,[0.1    0.2    0.2111],0.2111111111111111,0.7929980193314188
software,"[1.0, -0.1, 0.2333333333333333]",3,[0.0667 0.2333 0.6167],0.6166666666666667,1.0174682173943739
software problem,"[0.0, 0.10000000000000002, 0.0]",3,[0.   0.   0.05],0.05000000000000001,1.5830035819265014
software update,"[0.7, 0.4, 0.7]",3,[0.55 0.7  0.7 ],0.7,1.5375394625682446
sound,"[0.178125, 0.7, 0.4583333333333333, 0.05000000000000002]",4,[0.1461 0.3182 0.5188],0.51875,0.7228138934001803
sound quality,"[-0.04999999999999999, 0.4, 0.45]",3,[0.175 0.4   0.425],0.42500000000000004,0.9477019467141129
spare battery,"[0.3, 0.2, 0.0, 0.11805555555555554, -0.013749999999999998, -0.6]",6,[-0.0103  0.059   0.1795],0.17951388888888892,2.079007192565768
specs,"[0.78, 0.78, 0.5, 0.0, 0.5, 1.0, 0.0]",7,[0.25 0.5  0.78],0.78,1.2931555413762579
started using,"[0.0, 0.3208333333333333]",2,[0.0802 0.1604 0.2406],0.24062499999999998,0.8459491085293306
stopped working,"[0.0, 0.0, 0.0, 0.13333333333333333]",4,[0.     0.     0.0333],0.03333333333333333,1.3939620363257477
storage access,"[0.0, 0.0, -0.125]",3,[-0.0625  0.      0.    ],-0.0625,1.1200538809257545
stupid home button,"[-0.7999999999999999, 0.041666666666666706]",2,[-0.5896 -0.3792 -0.1687],-0.5895833333333333,0.9659072080115196
sturdy build,"[-0.08333333333333333, 0.7, -0.08333333333333333, 0.7]",4,[-0.0833  0.3083  0.7   ],0.7,1.5828294188757288
substitute battery,"[0.16666666666666666, 0.26666666666666666]",2,[0.1917 0.2167 0.2417],0.24166666666666667,0.7997792612524883
swappable battery,"[0.0, -0.25]",2,[-0.1875 -0.125  -0.0625],-0.1875,0.6625813755464813
t mobile,"[0.0, 0.0, 0.0, 0.85]",4,[0.     0.     0.2125],0.2125,0.7928737345602788
tablet,"[0.0, 0.38285714285714284, 0.0]",3,[0.     0.     0.1914],0.19142857142857142,0.8676305156194526
terrible ram management,"[-0.15000000000000002, -0.15000000000000002, -0.55]",3,[-0.35 -0.15 -0.15],-0.35000000000000003,0.8297004596221234
test,"[0.0, 0.2, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0]",8,[0.  0.  0.2],0.2,1.7171685676670199
thanks,"[0.6, 0.2, 0.2, 0.2, 0.0, -0.1]",6,[0.05 0.2  0.2 ],0.2,1.0595679053507387
thermal paste,"[0.1, 0.018181818181818174, 0.0, 0.0]",4,[0.     0.0091 0.0386],0.038636363636363635,1.4097496557919957
thing,"[0.0, 0.5, 0.5]",3,[0.25 0.5  0.5 ],0.5,0.7602208445337414
today,"[0.0, 0.5, 0.8]",3,[0.25 0.5  0.65],0.65,0.717094327264473
top dollar,"[0.35, 0.35]",2,[0.35 0.35 0.35],0.35,0.6674516156704319
unique sensors,"[0.125, 0.4583333333333333]",2,[0.2083 0.2917 0.375 ],0.375,0.6206976979539486
usage,"[0.0, -0.0625, -0.2, -0.05]",4,[-0.0969 -0.0562 -0.0375],-0.096875,1.1169088055458711
usb port,"[-0.15625, 0.0]",2,[-0.1172 -0.0781 -0.0391],-0.1171875,0.6568779395484092
use,"[0.0, 0.0, 0.0, 1.0, 0.016666666666666663, 0.14999999999999997, 0.0, 0.0, 0.0, 0.0, 0.2, 0.6, 0.0]",13,[0.   0.   0.15],0.14999999999999997,2.6146291591069777
video,"[0.6000000000000001, 0.2, 0.0, 0.0, 0.0]",5,[0.  0.  0.2],0.2,1.2669608047451537
video recording,"[0.0, -0.07083333333333333, 0.234375]",3,[-0.0354  0.      0.1172],0.1171875,1.1257290889296205
videos,"[0.16, 0.35, 0.2, 0.0]",4,[0.12   0.18   0.2375],0.23750000000000002,0.8083624198985948
wall adapter,"[0.3333333333333333, 0.3333333333333333]",2,[0.3333 0.3333 0.3333],0.3333333333333333,0.738828857118055
was going,"[0.0, -0.32777777777777783, -0.6, 0.0, 0.0]",5,[-0.3278  0.      0.    ],-0.32777777777777783,1.9733136679346595
was looking,"[0.11666666666666665, -0.125]",2,[-0.0646 -0.0042  0.0562],-0.06458333333333334,0.9213703556287199
was wondering,"[0.21818181818181817, 0.0, 0.0]",3,[0.     0.     0.1091],0.10909090909090909,1.371149058687703
was working,"[0.20833333333333334, 0.2125, 0.4, 0.5083333333333333, 0.20833333333333334]",5,[0.2083 0.2125 0.4   ],0.4,2.07264988035879
watching movies,"[0.0, 0.020833333333333343]",2,[0.0052 0.0104 0.0156],0.015625000000000007,0.6517026305252249
water damage,"[0.5, -0.0625]",2,[0.0781 0.2188 0.3594],0.359375,0.6719087718948045
way,"[-0.4, 0.35, 0.0, 0.5, 0.0, 0.0]",6,[0.     0.     0.2625],0.26249999999999996,0.9177687717670401
weak battery,"[-0.06726190476190479, -0.375, 0.11250000000000004, 0.15625]",4,[-0.1442  0.0226  0.1234],-0.1441964285714286,1.8239983249549252
web browsing,"[0.0, -0.15]",2,[-0.1125 -0.075  -0.0375],-0.11249999999999999,0.775042689368531
white color withsquare shape,"[-0.08333333333333333, -0.08333333333333333]",2,[-0.0833 -0.0833 -0.0833],-0.08333333333333333,0.8605884591843842
wireless charging,"[0.3111111111111111, 0.4, 0.44999999999999996, 0.0, 0.0, 0.0, 0.16, 0.5, 0.0, 0.0]",10,[0.     0.08   0.3778],0.3777777777777778,2.470518310751513
wireless charging cover,"[0.4, 0.4]",2,[0.4 0.4 0.4],0.4,1.0206514934132431
working,"[0.0, 0.0, 0.15, 0.6, 0.0, 0.0]",6,[0.     0.     0.1125],0.11249999999999999,1.3505536540601584
world,"[1.0, 1.0, 0.0, 0.0]",4,[0.  0.5 1. ],1.0,0.8020286529644778
worth buying,"[0.3, 0.25, 0.3, 0.0, 0.3, 0.3]",6,[0.2625 0.3    0.3   ],0.3,1.6950880243590132
