,sentiment,occurences,sentimentsSummary,sentimentEdges,score
service centre,"[0.3333333333333333, -0.4, -0.010499999999999995, -0.051388888888888894, 0.5, 0.2, 0.5, 0.0, 0.0, 0.5, 0.0, 0.175, 0.0, 0.2833333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, -0.1, -0.025]",24,[0.     0.     0.2208],0.22083333333333335,3.5191406953635287
setting,"[0.0, 0.5, 0.0, 0.0]",4,[0.    0.    0.125],0.125,0.7149770367185914
shipping cost,"[0.0, -0.3588888888888888]",2,[-0.2692 -0.1794 -0.0897],-0.2691666666666666,0.7096891829865666
signal reception,"[0.5, -0.8]",2,[-0.475 -0.15   0.175],-0.4750000000000001,0.7415018004716221
silent mode,"[-0.051851851851851864, 0.0, 0.012499999999999997, -0.08928571428571429, 0.0, 0.06818181818181818, 0.0, 0.0]",8,[-0.013   0.      0.0031],-0.012962962962962966,1.691592882740005
similar short cut,"[0.3, 0.3]",2,[0.3 0.3 0.3],0.3,0.8809654035969612
similar specs,"[-0.0625, 0.16666666666666666]",2,[-0.0052  0.0521  0.1094],0.109375,0.8204211091530376
single sim,"[0.047619047619047616, -0.07142857142857142, -0.07142857142857142]",3,[-0.0714 -0.0714 -0.0119],-0.07142857142857142,0.7365760713668823
skip 810 chip,"[-0.125, -0.125]",2,[-0.125 -0.125 -0.125],-0.125,0.7458497240042585
slow charging,"[-0.30000000000000004, -0.1777777777777778, -0.30000000000000004, 0.01111111111111109]",4,[-0.3    -0.2389 -0.1306],-0.30000000000000004,1.604644412905313
small advise,"[-0.25, -0.25]",2,[-0.25 -0.25 -0.25],-0.25,0.7298657304399555
small hand,"[-0.125, 0.1875]",2,[-0.0469  0.0312  0.1094],0.109375,0.675473587722573
smartphone market,"[-0.05, 0.0]",2,[-0.0375 -0.025  -0.0125],-0.037500000000000006,0.8149500217920805
snapdragon 810,"[0.30666666666666664, 0.0, 0.0, 0.28174603174603174, 0.0, 0.1, 0.1, -0.5, 0.0, 0.0, 0.0, 0.0]",12,[0.  0.  0.1],0.1,1.8090025098060607
social media,"[-0.026666666666666665, 0.08686868686868687]",2,[0.0017 0.0301 0.0585],0.05848484848484849,0.7156387211516096
social network sites,"[0.03333333333333333, 0.03333333333333333]",2,[0.0333 0.0333 0.0333],0.03333333333333333,0.906374330401097
software bug,"[0.0, 0.27809523809523806]",2,[0.0695 0.139  0.2086],0.20857142857142855,0.9262125035197823
software update,"[0.5, 0.0, 0.0, 0.0, 0.1875]",5,[0.     0.     0.1875],0.1875,2.2524545997213505
software updates,"[0.0, 0.65]",2,[0.1625 0.325  0.4875],0.48750000000000004,0.9061768475949811
solution,"[0.4, 0.0, 0.0]",3,[0.  0.  0.2],0.2,0.7157435865322633
someone calling,"[-0.5, 0.0]",2,[-0.375 -0.25  -0.125],-0.375,0.6363968614132347
sound quality,"[0.7, 0.4, 0.4]",3,[0.4  0.4  0.55],0.55,0.9477019467141129
spec sheet,"[-0.25, 0.3]",2,[-0.1125  0.025   0.1625],0.16249999999999998,0.6290783020475276
specs,"[0.375, 0.0, -0.2, 0.0, 0.0, -0.4, 0.5, 0.1, 0.0, 0.0]",10,[0.    0.    0.075],0.07500000000000001,1.5301840498345525
started behaving,"[-0.3499999999999999, -0.3499999999999999]",2,[-0.35 -0.35 -0.35],-0.3499999999999999,0.6256806188321758
stock android,"[0.0, 0.30000000000000004, 0.0, 0.0]",4,[0.    0.    0.075],0.07500000000000001,1.021841257847534
storage expansion,"[0.33, 0.2, 0.2]",3,[0.2   0.2   0.265],0.265,1.0275360222892194
store,"[0.0, 0.4, 0.0, 0.1]",4,[0.    0.05  0.175],0.17500000000000002,0.7705700939940124
study b4 buying,"[0.6, 0.6]",2,[0.6 0.6 0.6],0.6,0.8190316799297012
support,"[0.0, -0.1, 0.65, 0.0]",4,[-0.025   0.      0.1625],0.1625,0.7599872801783167
system update,"[-0.16666666666666666, 0.012499999999999997]",2,[-0.1219 -0.0771 -0.0323],-0.121875,0.8623056005540328
taking pictures,"[0.0, 0.16666666666666666]",2,[0.0417 0.0833 0.125 ],0.125,0.6693770085992069
thanks,"[0.3666666666666667, 0.2, 0.2, -0.056249999999999994, 0.0]",5,[0.  0.2 0.2],0.2,0.9517509392064576
third party app,"[-0.0625, -0.0625]",2,[-0.0625 -0.0625 -0.0625],-0.0625,1.009777465450069
today,"[0.9, 0.0, 0.0, 0.0]",4,[0.    0.    0.225],0.225,0.9048722943769278
unlimited plan,"[0.2, 0.0]",2,[0.05 0.1  0.15],0.15000000000000002,0.6090677342744479
update,"[0.0, 0.0, 0.0, 0.225, 0.0, 0.0, 0.2, 0.0, 0.10000000000000002, 0.25, 0.6, 0.5, 0.2, 0.0]",14,[0.     0.05   0.2188],0.21875,2.4481066374899343
updates,"[0.5, 0.024999999999999984, 0.0, 0.0, 0.0, 0.1, 0.35, 0.2, 0.0, 0.2]",10,[0.     0.0625 0.2   ],0.2,1.785543943804989
