,sentiment,occurences,sentimentsSummary,sentimentEdges,score
top right,"[0.11859410430839001, 0.39285714285714285, 0.39285714285714285, 0.39285714285714285, 0.3952380952380952, 0.2619047619047619, 0.42857142857142855, 0.39285714285714285, 0.39285714285714285, 0.20634920634920637, 0.39285714285714285, 0.39285714285714285, 0.39285714285714285, 0.1994047619047619, 0.39285714285714285, 0.39285714285714285, 0.39285714285714285, 0.11066468253968254, 0.2619047619047619, 0.39285714285714285, 0.39285714285714285, 0.2619047619047619, 0.39285714285714285, 0.35714285714285715, 0.39285714285714285, 0.39285714285714285, 0.2619047619047619, 0.39285714285714285, 0.39285714285714285, 0.09821428571428571, 0.39285714285714285]",31,[0.2619 0.3929 0.3929],0.39285714285714285,4.103074088686117
top right corner,"[0.10603174603174603, 0.15753968253968254, 0.39285714285714285, 0.39285714285714285, 0.39285714285714285, 0.39285714285714285, 0.2619047619047619, 0.39285714285714285, 0.19642857142857142, 0.39285714285714285, 0.2, 0.09642857142857142, 0.39285714285714285, 0.3464285714285714, 0.24523809523809526]",15,[0.1982 0.3464 0.3929],0.39285714285714285,3.8287262151152164
top right hand corner,"[0.18253968253968253, 0.39285714285714285]",2,[0.2351 0.2877 0.3403],0.3402777777777778,1.070337249846813
top row,"[0.6, 0.65, 0.5, 0.2777777777777778, 0.2777777777777778, 0.5]",6,[0.3333 0.5    0.575 ],0.575,1.9007516939603861
top speaker,"[0.0, 0.45]",2,[0.1125 0.225  0.3375],0.3375,0.8038710017787284
top specs,"[0.17222222222222222, 0.6666666666666666]",2,[0.2958 0.4194 0.5431],0.5430555555555555,0.7670742292998938
top top,"[0.3, 0.3]",2,[0.3 0.3 0.3],0.3,0.7977816965222867
top two,"[0.35, 0.5, 0.16666666666666666]",3,[0.2583 0.35   0.425 ],0.425,0.8049085637222942
topic,"[0.0, -0.16666666666666666, 0.0, 0.4, -0.25, 0.2, 0.1, 0.8, -0.16666666666666666, 0.10000000000000002, 0.0, 0.0, -0.24375000000000002, 0.2, 0.0, -0.125, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.35000000000000003, 0.35000000000000003, 0.0, 0.0, 0.0, -0.16666666666666666, 0.0, 0.0, 0.0, 0.0, -0.125, 0.2, 0.0, 0.0, 0.0, -0.5, -0.35, 0.0, 0.0, 0.0, 0.45, 0.0, -0.1875, -0.1875, 0.1, 0.0, 0.0, 0.35, 0.08333333333333333, -0.5]",54,[0.     0.     0.0625],0.0625,2.6595077174106594
topic lol,"[0.8, 0.48333333333333334, 0.8]",3,[0.6417 0.8    0.8   ],0.8,1.3607622748369612
total,"[-0.09999999999999999, 0.0, 0.0, 0.0]",4,[-0.025  0.     0.   ],-0.024999999999999998,0.6774503628997366
total cost,"[0.16666666666666666, 0.0, 0.0, -0.23333333333333328]",4,[-0.0583  0.      0.0417],-0.05833333333333332,1.0975274074210306
total darkness,"[0.12962962962962965, 0.12962962962962965, 0.6366666666666667, 0.0]",4,[0.0972 0.1296 0.2564],0.2563888888888889,1.1779054692836377
total fingerprint magnet,"[0.0, 0.11111111111111112]",2,[0.0278 0.0556 0.0833],0.08333333333333334,0.8803307583762418
total price,"[0.0, 0.0, 0.0, 0.11666666666666665]",4,[0.     0.     0.0292],0.029166666666666664,1.424792256812296
total recall,"[0.038888888888888896, 0.0]",2,[0.0097 0.0194 0.0292],0.029166666666666674,0.6382349483084948
total waste,"[-0.06785714285714287, 0.06]",2,[-0.0359 -0.0039  0.028 ],-0.03589285714285715,0.607969701902387
total wipe,"[0.0, 0.4]",2,[0.1 0.2 0.3],0.30000000000000004,0.6566827578394298
touch response,"[-0.05, 0.4166666666666667, 0.45, 0.16666666666666669, -0.16666666666666666]",5,[-0.05    0.1667  0.4167],0.4166666666666667,1.0154319074387224
touch screens,"[-0.125, 0.0, 0.0, -0.09583333333333333, 0.21428571428571427]",5,[-0.0958  0.      0.    ],-0.09583333333333333,0.8919050400950721
