,sentiment,occurences,sentimentsSummary,sentimentEdges,score
good thing,"[0.7, 0.9099999999999999]",2,[0.7525 0.805  0.8575],0.8574999999999999,0.7579115260627294
good wifi,"[0.7, 0.9099999999999999]",2,[0.7525 0.805  0.8575],0.8574999999999999,0.794815440728119
hand feel,"[-0.4, 0.475, -0.17500000000000002, 0.5]",4,[-0.2312  0.15    0.4812],0.48124999999999996,1.416892373035298
handset mode,"[0.4, 0.10833333333333334]",2,[0.1813 0.2542 0.3271],0.3270833333333334,0.6296894249589212
having issues,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.899596970738902
heavy usage,"[0.13333333333333333, 0.02777777777777779, 0.02777777777777779, -0.09083333333333335]",4,[-0.0019  0.0278  0.0542],0.054166666666666675,1.6688635399782534
heavy use,"[0.07499999999999998, -0.1]",2,[-0.0563 -0.0125  0.0312],-0.056250000000000015,0.9373034009196538
home,"[0.1, 0.2, -0.1125]",3,[-0.0062  0.1     0.15  ],0.15000000000000002,0.6781546677927358
hour,"[0.35, 0.0, 0.0]",3,[0.    0.    0.175],0.175,0.7684746989248918
initial setup,"[0.08333333333333333, 0.19999999999999998]",2,[0.1125 0.1417 0.1708],0.17083333333333334,0.7021672893347798
intensive games,"[-0.09, -0.09]",2,[-0.09 -0.09 -0.09],-0.09,0.7466096667457173
issue,"[0.0, 0.125, 0.0, 0.0, 0.35]",5,[0.    0.    0.125],0.125,1.269026646838795
